user_id,cat_l3_code,购买次数,平均复购周期天,距今天数,复购紧迫度
1962,210501,1,,1,
1963,120101,1,,47,
1963,120102,1,,47,
1963,120104,1,,47,
1963,120105,1,,47,
1963,120313,1,,47,
1963,201103,1,,47,
1963,201107,1,,47,
1964,150501,1,,47,
1964,150504,1,,47,
1964,220111,1,,47,
1964,220199,1,,47,
1964,220208,1,,47,
1964,220703,1,,47,
1964,220710,1,,47,
1964,220799,1,,47,
1964,221005,1,,47,
1964,230399,1,,47,
1965,100404,1,,47,
1965,120106,1,,47,
1965,120201,1,,47,
1965,120204,1,,47,
1965,150899,1,,47,
1965,151099,1,,47,
1965,152101,1,,47,
1966,120101,1,,47,
1966,120102,1,,47,
1966,120104,1,,47,
1966,120106,1,,47,
1967,120102,2,16.0,31,1.937
1967,120104,1,,31,
1967,120204,1,,31,
1967,120313,1,,47,
1967,130101,2,16.0,31,1.937
1967,130801,1,,31,
1967,130803,1,,31,
1967,152101,1,,47,
1967,220208,1,,31,
1968,120309,1,,47,
1968,120313,1,,47,
1969,120101,2,7.0,40,5.714
1969,120102,1,,47,
1969,120103,1,,40,
1969,120104,2,6.0,40,6.667
1969,120106,1,,40,
1969,120201,2,7.0,40,5.714
1969,120302,1,,36,
1969,120306,2,5.0,41,8.2
1969,120313,4,3.667,36,9.818
1969,130803,2,5.0,41,8.2
1969,150503,1,,40,
1969,150504,1,,40,
1969,152101,2,3.0,43,14.333
1969,220106,2,5.0,41,8.2
1969,220208,1,,46,
1969,220405,1,,46,
1969,220607,1,,46,
1970,150505,1,,1,
1970,151809,1,,1,
1970,220302,1,,47,
1970,220503,1,,47,
1970,230103,1,,47,
1970,230901,2,1.0,46,46.0
1971,151801,1,,47,
1971,151813,1,,47,
1972,150504,1,,47,
1972,150505,1,,47,
1972,151809,1,,47,
1972,220202,1,,47,
1973,120101,1,,12,
1973,120102,1,,12,
1973,120104,1,,12,
1973,120105,1,,12,
1973,120313,1,,47,
1973,130603,1,,12,
1973,151701,1,,47,
1973,151813,1,,0,
1973,200301,1,,0,
1973,200304,1,,0,
1973,220203,1,,0,
1973,220299,1,,0,
1973,220302,2,47.0,0,0.0
1973,220304,1,,0,
1973,220710,1,,0,
1973,221101,1,,0,
1973,230304,1,,0,
1973,230399,1,,0,
1973,230703,1,,0,
1973,230704,1,,0,
1974,120302,1,,47,
1974,151801,1,,47,
1974,151803,1,,47,
1975,150501,1,,47,
1975,220607,1,,47,
1975,221004,1,,47,
1975,230604,1,,47,
1976,120501,1,,47,
1976,210699,1,,47,
1976,220109,1,,47,
1976,220111,1,,47,
1976,220204,1,,47,
1976,220208,1,,47,
1976,220302,1,,47,
1976,220402,1,,47,
1976,220409,1,,47,
1977,151801,1,,47,
1977,151804,1,,47,
1977,210507,1,,47,
1977,220112,1,,47,
1978,120102,1,,36,
1978,120309,1,,17,
1978,200199,1,,46,
1978,200806,1,,17,
1978,201302,1,,46,
1978,210601,1,,46,
1978,210699,1,,46,
1978,220104,1,,36,
1978,220499,1,,17,
1978,220513,1,,36,
1978,220599,1,,46,
1978,220605,1,,46,
1978,220606,1,,46,
1979,100101,2,27.0,19,0.704
1979,120101,3,13.5,19,1.407
1979,120102,2,26.0,19,0.731
1979,120103,1,,19,
1979,120104,2,26.0,19,0.731
1979,120204,1,,45,
1979,120205,1,,45,
1979,130101,2,27.0,19,0.704
1979,150101,1,,19,
1979,150105,1,,19,
1979,200603,1,,46,
1979,200709,1,,46,
1979,220106,1,,46,
1979,220299,1,,46,
1979,220603,2,27.0,19,0.704
1979,220699,2,27.0,19,0.704
1980,120102,1,,27,
1980,120103,1,,2,
1980,120104,2,25.0,2,0.08
1980,120204,1,,27,
1980,120307,1,,2,
1980,150801,1,,46,
1980,230101,1,,46,
1980,230304,1,,46,
1981,100101,1,,24,
1981,120101,2,7.0,27,3.857
1981,120102,2,3.0,24,8.0
1981,120105,2,7.0,27,3.857
1981,120302,1,,46,
1981,120303,1,,46,
1981,120309,1,,46,
1981,120501,1,,27,
1981,152101,1,,24,
1981,200603,1,,19,
1981,202505,1,,34,
1981,310899,1,,23,
1981,311604,1,,23,
1982,120102,1,,46,
1982,120306,1,,46,
1982,120313,1,,46,
1983,120101,1,,46,
1983,120102,1,,33,
1983,120103,2,13.0,33,2.538
1983,120104,1,,1,
1983,120201,2,13.0,33,2.538
1983,120303,1,,33,
1983,120307,1,,33,
1983,120501,1,,46,
1983,152101,1,,1,
1983,201401,1,,1,
1983,220402,1,,1,
1983,220599,1,,1,
1983,220607,1,,1,
1983,230901,1,,46,
1984,300602,1,,46,
1984,301608,1,,46,
1985,150503,1,,46,
1986,220399,1,,45,
1986,220513,1,,45,
1986,221004,1,,45,
1986,230599,1,,45,
1986,230901,1,,45,
1986,231602,1,,45,
1987,120104,1,,6,
1987,120204,1,,6,
1987,150503,1,,45,
1987,151099,1,,45,
1987,201103,1,,45,
1987,201301,1,,6,
1987,201302,1,,6,
1987,220513,1,,45,
1987,301301,1,,45,
1988,130101,1,,23,
1988,150504,1,,23,
1988,150902,1,,23,
1988,200902,1,,23,
1988,201303,2,22.0,23,1.045
1988,230301,1,,23,
1988,230399,1,,45,
1988,230705,1,,45,
1988,230901,1,,23,
1989,120101,3,5.5,28,5.091
1989,120104,1,,39,
1989,120106,1,,35,
1989,120305,1,,35,
1989,120306,1,,45,
1989,150102,1,,44,
1989,150105,1,,45,
1989,151805,1,,31,
1989,151807,1,,45,
1989,152101,1,,35,
1989,200502,1,,44,
1989,200602,1,,28,
1989,200902,1,,28,
1989,220105,1,,45,
1989,220106,1,,45,
1989,220109,1,,45,
1989,220203,1,,45,
1989,220204,1,,45,
1989,220302,1,,45,
1989,220512,1,,45,
1989,230901,1,,31,
1989,231601,3,16.5,7,0.424
1989,322701,1,,37,
1989,331906,1,,37,
1990,100101,1,,28,
1990,120104,1,,45,
1990,120106,1,,28,
1990,120201,1,,23,
1990,151701,1,,23,
1990,201004,1,,7,
1991,120105,1,,23,
1991,120302,1,,37,
1991,120307,3,10.0,23,2.3
1991,200505,2,14.0,31,2.214
1991,200803,1,,45,
1991,201401,1,,43,
1991,220106,1,,31,
1991,220512,1,,43,
1991,301101,1,,43,
1991,311302,1,,37,
1992,210501,1,,45,
1992,210503,1,,45,
1992,220108,1,,45,
1993,120101,1,,19,
1993,120105,1,,19,
1993,150504,1,,45,
1993,151804,1,,13,
1993,200501,1,,19,
1993,201401,1,,45,
1993,201404,1,,33,
1993,221202,1,,19,
1993,300602,1,,33,
1994,120201,1,,45,
1994,202505,1,,45,
1994,220508,1,,45,
1994,231301,1,,45,
1995,120101,1,,45,
1995,120103,1,,45,
1995,120104,1,,45,
1995,220208,1,,45,
1996,151899,1,,45,
1996,201101,1,,45,
1996,201103,1,,45,
1996,300601,1,,45,
1997,200903,1,,45,
1998,100104,1,,45,
1998,120101,1,,41,
1998,120102,2,4.0,41,10.25
1998,120104,1,,45,
1998,130201,1,,41,
1998,150801,1,,41,
1998,200709,1,,41,
1998,200799,1,,41,
1998,311004,1,,41,
1999,230399,1,,45,
2000,120302,1,,43,
2000,120306,2,1.0,43,43.0
2000,120307,3,3.5,37,10.571
2000,120309,2,12.0,31,2.583
2000,120313,2,6.0,31,5.167
2001,120307,1,,44,
2001,210504,1,,44,
2001,220106,1,,44,
2002,120104,1,,44,
2003,100101,1,,3,
2003,100604,1,,29,
2003,110201,1,,35,
2003,120101,1,,40,
2003,120102,2,41.0,3,0.073
2003,120104,6,8.2,3,0.366
2003,120105,1,,40,
2003,120205,1,,3,
2003,120307,1,,35,
2003,120309,1,,22,
2003,120501,2,9.0,29,3.222
2003,130101,1,,44,
2003,151899,1,,25,
2003,151902,2,2.0,38,19.0
2003,152101,1,,38,
2003,152104,1,,23,
2003,200202,1,,23,
2003,200501,1,,23,
2003,200602,1,,3,
2003,200607,1,,44,
2003,200706,1,,35,
2003,200804,1,,38,
2003,200902,1,,38,
2003,201001,1,,44,
2003,201109,1,,38,
2003,201201,1,,38,
2003,201401,3,5.5,29,5.273
2003,201499,1,,29,
2003,220206,1,,25,
2003,220299,2,3.0,22,7.333
2003,220405,3,9.5,25,2.632
2003,301603,1,,22,
2003,301608,1,,22,
2004,100101,1,,44,
2004,100104,1,,29,
2004,110302,1,,29,
2004,120102,1,,28,
2004,120103,1,,44,
2004,120104,1,,43,
2004,120105,1,,44,
2004,120106,3,8.0,28,3.5
2004,120201,1,,28,
2004,120205,1,,29,
2004,120313,1,,28,
2004,130801,1,,28,
2004,151701,1,,28,
2005,150101,1,,8,
2005,200301,1,,8,
2005,200303,1,,8,
2005,201404,1,,23,
2005,210301,2,27.0,17,0.63
2005,220111,1,,8,
2005,220302,2,15.0,8,0.533
2005,220307,3,7.5,8,1.067
2005,220399,1,,8,
2005,220402,1,,8,
2005,220405,1,,17,
2005,220707,1,,44,
2005,221003,2,36.0,8,0.222
2005,230703,1,,8,
2005,230705,1,,3,
2005,301608,1,,23,
2005,301801,1,,3,
2005,301804,2,20.0,3,0.15
2006,120104,1,,44,
2006,120307,1,,44,
2007,120102,1,,39,
2007,120301,1,,44,
2007,120302,1,,39,
2007,120306,1,,44,
2007,120307,1,,44,
2007,150501,1,,39,
2007,201109,1,,40,
2008,120105,1,,15,
2008,150504,1,,44,
2008,151002,1,,43,
2008,220102,1,,42,
2008,220104,1,,42,
2008,220302,1,,42,
2008,220512,1,,42,
2008,220703,1,,42,
2008,220709,1,,42,
2008,220710,1,,42,
2008,230704,1,,42,
2008,230705,1,,42,
2008,311604,1,,44,
2009,230103,1,,44,
2009,231601,1,,44,
2010,120102,1,,43,
2010,120201,1,,43,
2010,130803,1,,43,
2010,220106,1,,43,
2010,220110,1,,43,
2010,220204,1,,43,
2011,120313,1,,43,
2011,220205,1,,43,
2011,220208,1,,43,
2011,220512,1,,43,
2012,100104,1,,43,
2012,120102,1,,43,
2012,120307,1,,43,
2012,120313,1,,43,
2012,201402,1,,15,
2013,110201,1,,10,
2013,120101,1,,43,
2013,120309,1,,12,
2013,120313,1,,43,
2013,120501,1,,43,
2013,151805,1,,10,
2013,200705,1,,12,
2013,220208,1,,43,
2013,220502,1,,43,
2013,221202,1,,43,
2013,301602,1,,12,
2013,301603,1,,12,
2014,220905,1,,43,
2014,230703,1,,43,
2014,230705,1,,43,
2016,100101,1,,43,
2016,100104,1,,43,
2016,100402,1,,43,
2016,120101,1,,43,
2017,120101,1,,41,
2017,120102,1,,43,
2017,120103,1,,43,
2017,120104,2,2.0,41,20.5
2017,120105,1,,41,
2017,120106,1,,41,
2017,120201,1,,41,
2017,120313,1,,43,
2017,151810,1,,43,
2017,200599,1,,43,
2018,100103,1,,36,
2018,120102,1,,36,
2018,152101,1,,43,
2018,202502,1,,43,
2018,220110,1,,43,
2019,120104,1,,2,
2019,120305,1,,2,
2019,120306,1,,43,
2019,120313,2,6.0,37,6.167
2019,151899,1,,43,
2019,201105,1,,43,
2019,210301,1,,37,
2019,220199,1,,2,
2019,220302,1,,43,
2019,220513,1,,43,
2019,220905,1,,2,
2019,230604,1,,2,
2019,230901,1,,3,
2020,120101,1,,22,
2020,120102,2,2.0,20,10.0
2020,200201,1,,43,
2020,201403,1,,43,
2020,220110,3,10.5,22,2.095
2020,220502,1,,43,
2021,120101,1,,43,
2021,120102,1,,43,
2021,120105,1,,43,
2021,120204,1,,43,
2021,120313,1,,43,
2021,151902,1,,43,
2022,120102,1,,17,
2022,120104,2,26.0,17,0.654
2022,120105,1,,17,
2022,120306,1,,43,
2022,150501,1,,43,
2022,152101,1,,40,
2022,201102,1,,40,
2022,201111,1,,40,
2022,202502,2,3.0,40,13.333
2022,220405,1,,43,
2022,301805,1,,43,
2023,120102,1,,43,
2023,120104,1,,43,
2023,120106,1,,43,
2024,120102,1,,43,
2024,120104,1,,43,
2024,152101,1,,43,
2024,200201,1,,43,
2024,200501,1,,43,
2025,120101,1,,43,
2025,120102,2,20.0,23,1.15
2025,120104,1,,43,
2025,200809,1,,43,
2025,200906,1,,43,
2025,201004,1,,43,
2025,201401,1,,43,
2025,201403,1,,43,
2025,220607,1,,43,
2025,342604,1,,23,
2025,343101,1,,23,
2026,100101,1,,24,
2026,120102,1,,24,
2026,152101,1,,43,
2026,200501,1,,24,
2026,202501,1,,24,
2026,220405,1,,24,
2026,301603,1,,24,
2026,301801,1,,43,
2026,301802,1,,43,
2027,120102,1,,43,
2027,120104,1,,43,
2027,120201,1,,43,
2027,120303,1,,43,
2027,120307,1,,43,
2027,130801,1,,43,
2027,130803,1,,43,
2027,200601,1,,43,
2027,200903,1,,43,
2027,201401,1,,43,
2028,301606,1,,43,
2028,301801,1,,43,
2028,301802,1,,43,
2029,100104,1,,43,
2029,151810,1,,43,
2029,201107,1,,43,
2029,201111,1,,43,
2029,220304,1,,43,
2030,120102,1,,43,
2030,120201,1,,43,
2030,120309,1,,43,
2031,230203,1,,43,
2031,230302,1,,43,
2032,120306,1,,43,
2032,120313,1,,43,
2032,220299,1,,43,
2033,151802,1,,43,
2033,151804,1,,43,
2033,220208,1,,43,
2033,220801,1,,43,
2033,230601,1,,43,
2034,100504,1,,43,
2034,110107,1,,43,
2034,120104,1,,43,
2034,120313,1,,43,
2034,220406,1,,43,
2035,150503,1,,43,
2035,150505,1,,43,
2036,100101,1,,23,
2036,120102,3,4.5,23,5.111
2036,120104,1,,32,
2036,120105,2,19.0,4,0.211
2036,120106,2,9.0,23,2.556
2036,150102,1,,4,
2036,151701,1,,43,
2036,152101,1,,32,
2036,220112,1,,43,
2036,221202,1,,43,
2037,100104,1,,43,
2037,120102,2,6.0,17,2.833
2037,120103,2,14.0,23,1.643
2037,120104,2,20.0,17,0.85
2037,120205,1,,23,
2037,200805,1,,13,
2037,201401,1,,13,
2038,311809,1,,43,
2039,220801,1,,43,
2040,120306,1,,43,
2040,120313,1,,43,
2041,152101,1,,42,
2041,201108,1,,42,
2041,210601,1,,42,
2041,220208,1,,42,
2041,220702,1,,42,
2041,221202,1,,42,
2042,120104,1,,26,
2042,120105,1,,42,
2042,120313,1,,39,
2042,130101,1,,42,
2042,151809,1,,29,
2042,152101,1,,29,
2042,200501,1,,42,
2042,201102,1,,42,
2042,201111,1,,42,
2042,201306,1,,42,
2042,220107,1,,26,
2042,220199,1,,42,
2042,301301,1,,41,
2042,301302,1,,41,
2042,301603,1,,41,
2043,210402,1,,42,
2044,120303,1,,42,
2044,120313,1,,42,
2044,200906,1,,42,
2045,120101,2,30.0,12,0.4
2045,120103,1,,12,
2045,200709,1,,12,
2045,200803,1,,12,
2045,231301,1,,42,
2046,120104,1,,42,
2046,150101,1,,42,
2046,220607,1,,42,
2047,152101,1,,42,
2047,201201,1,,42,
2047,220106,1,,12,
2047,220801,2,30.0,12,0.4
2047,220906,1,,12,
2048,100104,1,,36,
2048,120104,2,4.0,38,9.5
2048,130101,1,,42,
2048,130201,1,,42,
2048,130801,2,6.0,36,6.0
2048,200607,1,,36,
2048,200902,1,,38,
2048,201111,1,,42,
2049,120104,1,,29,
2049,130201,1,,29,
2049,150504,1,,29,
2049,200105,1,,42,
2049,200202,1,,42,
2050,100402,1,,28,
2050,120102,1,,42,
2050,120104,1,,42,
2050,120105,1,,42,
2050,120306,2,14.0,28,2.0
2050,120313,2,14.0,28,2.0
2050,201103,1,,42,
2051,100101,1,,42,
2051,120102,1,,42,
2051,120104,1,,42,
2052,120313,1,,42,
2052,200902,1,,42,
2052,220205,1,,42,
2053,120101,3,11.0,20,1.818
2053,120102,3,11.0,20,1.818
2053,120104,2,22.0,20,0.909
2053,120307,1,,13,
2053,150502,1,,13,
2053,152101,2,19.0,20,1.053
2053,311017,1,,39,
2054,150503,1,,41,
2054,151602,1,,0,
2054,200204,1,,41,
2054,220302,1,,0,
2054,220513,1,,0,
2054,230202,1,,0,
2055,230301,1,,41,
2055,230701,1,,41,
2055,230703,1,,41,
2056,120201,1,,41,
2056,210301,1,,41,
2057,220111,1,,41,
2057,230701,1,,41,
2058,120309,1,,41,
2058,220208,1,,41,
2058,220403,1,,41,
2059,201107,1,,41,
2060,220405,1,,40,
2060,220601,1,,40,
2060,220603,1,,40,
2060,220709,1,,40,
2060,301302,1,,40,
2061,120102,1,,40,
2061,120306,1,,1,
2061,120309,1,,1,
2061,150502,1,,1,
2061,201106,1,,40,
2061,201107,1,,40,
2061,220113,1,,40,
2061,220399,1,,1,
2061,220503,1,,1,
2061,220603,1,,1,
2061,220606,1,,1,
2061,220710,1,,1,
2061,301801,1,,1,
2061,312010,1,,40,
2062,120101,1,,8,
2062,120104,2,32.0,8,0.25
2062,120105,1,,40,
2062,120106,1,,8,
2062,120109,1,,29,
2062,150504,1,,9,
2062,151809,1,,29,
2062,201401,1,,40,
2062,210699,1,,9,
2062,220111,1,,40,
2062,220302,2,6.0,34,5.667
2062,220304,2,6.0,34,5.667
2062,220399,1,,34,
2062,220513,1,,34,
2062,220601,1,,9,
2062,221003,1,,40,
2062,221004,2,6.0,34,5.667
2062,221099,1,,9,
2062,230304,1,,34,
2062,230703,1,,9,
2062,300699,1,,6,
2063,120301,1,,40,
2063,120313,1,,40,
2063,130801,1,,40,
2063,220109,1,,40,
2063,220111,1,,40,
2063,220208,1,,40,
2063,220403,1,,40,
2063,220599,1,,40,
2063,220608,1,,40,
2063,221101,1,,40,
2064,100101,2,1.0,12,12.0
2064,120101,2,27.0,13,0.481
2064,120102,3,13.5,13,0.963
2064,120103,1,,32,
2064,120104,2,21.0,12,0.571
2064,120106,1,,12,
2064,120201,2,21.0,12,0.571
2064,150101,1,,32,
2064,151802,1,,32,
2064,152101,1,,32,
2065,120104,1,,40,
2065,150102,1,,40,
2065,150199,1,,40,
2065,220205,1,,40,
2065,220512,1,,40,
2065,230502,1,,40,
2065,230599,1,,40,
2065,230604,1,,40,
2066,150501,1,,33,
2066,150504,1,,40,
2067,231001,1,,40,
2068,151299,1,,40,
2068,151301,1,,40,
2068,151304,1,,40,
2068,311402,1,,40,
2068,311406,1,,40,
2069,220307,1,,40,
2069,231702,1,,40,
2070,301101,1,,40,
2070,301603,1,,40,
2070,301608,1,,40,
2070,330105,1,,40,
2071,151803,1,,40,
2071,210501,1,,40,
2071,210505,1,,40,
2071,220113,1,,40,
2071,221201,1,,40,
2071,221202,1,,40,
2072,150104,1,,15,
2072,151813,2,36.0,4,0.111
2072,210503,1,,22,
2072,210801,1,,22,
2073,120305,1,,40,
2073,150506,1,,40,
2073,202502,1,,40,
2073,220399,1,,40,
2074,130101,1,,40,
2074,220102,1,,40,
2074,220202,1,,40,
2074,220604,1,,40,
2074,221003,1,,40,
2074,231099,1,,40,
2074,231404,1,,40,
2075,301004,1,,40,
2075,301206,1,,40,
2075,301406,1,,40,
2076,120102,1,,40,
2076,120105,1,,40,
2076,120106,1,,40,
2076,120201,1,,40,
2077,220106,1,,40,
2077,220405,1,,40,
2078,120101,1,,40,
2078,120104,1,,40,
2078,130801,1,,40,
2078,220208,1,,40,
2078,220503,1,,40,
2079,120101,1,,38,
2079,120105,1,,37,
2079,120313,1,,40,
2079,120501,1,,31,
2079,150504,1,,40,
2079,152101,2,9.0,31,3.444
2079,220514,2,3.0,35,11.667
2079,301603,1,,38,
2080,100104,1,,15,
2080,120101,3,4.0,23,5.75
2080,120102,1,,31,
2080,120106,2,8.0,23,2.875
2080,120107,1,,31,
2080,120205,1,,23,
2080,120307,1,,23,
2080,120313,2,25.0,15,0.6
2080,130201,2,24.0,0,0.0
2080,130603,2,24.0,0,0.0
2080,130801,1,,31,
2080,150504,1,,40,
2080,151503,2,8.0,23,2.875
2080,200711,2,8.0,23,2.875
2080,200905,1,,23,
2080,201303,2,8.0,23,2.875
2080,220608,1,,40,
2080,230101,1,,23,
2080,231099,1,,31,
2080,300601,1,,3,
2080,311801,1,,3,
2081,120305,1,,40,
2081,151813,1,,40,
2082,230604,1,,40,
2083,120101,1,,39,
2083,120102,1,,39,
2083,120104,1,,39,
2083,120105,1,,39,
2083,152101,1,,39,
2084,120104,1,,39,
2084,201302,1,,39,
2084,220513,1,,39,
2084,220601,1,,39,
2085,100101,2,8.0,31,3.875
2085,100402,1,,39,
2085,120102,2,8.0,31,3.875
2085,120104,1,,39,
2085,120106,1,,39,
2085,130101,1,,31,
2085,200806,1,,39,
2086,120101,1,,39,
2086,120102,1,,39,
2086,120104,1,,39,
2086,120309,1,,39,
2086,120313,1,,39,
2087,151801,1,,39,
2087,200204,1,,39,
2087,200599,1,,39,
2087,200709,1,,39,
2087,200902,1,,39,
2087,201101,1,,39,
2088,120306,1,,39,
2088,151805,1,,39,
2089,220101,1,,39,
2089,220102,1,,39,
2089,220302,1,,39,
2089,220799,1,,39,
2090,220208,1,,39,
2090,220605,1,,39,
2090,220699,1,,39,
2090,230502,1,,39,
2090,230599,1,,39,
2090,231601,1,,39,
2091,120302,1,,38,
2091,120303,1,,38,
2091,150102,1,,37,
2091,150904,1,,39,
2091,151809,1,,37,
2091,201301,1,,37,
2091,220205,1,,38,
2091,220302,1,,39,
2091,221004,1,,39,
2092,220307,1,,39,
2092,220703,1,,39,
2093,150101,1,,39,
2093,220399,1,,39,
2094,120101,1,,38,
2094,120104,1,,38,
2094,120105,1,,38,
2094,200501,1,,38,
2094,200709,1,,38,
2094,201102,1,,38,
2094,201109,1,,38,
2095,120104,1,,38,
2095,120305,1,,38,
2095,200501,1,,38,
2095,301301,1,,38,
2095,301302,1,,38,
2095,301801,1,,38,
2096,150504,1,,38,
2096,150505,1,,38,
2096,231702,1,,38,
2096,301603,1,,38,
2096,311604,1,,38,
2096,312601,1,,38,
2097,151804,1,,38,
2097,231601,1,,38,
2098,120101,1,,38,
2098,150102,1,,38,
2098,151806,1,,38,
2098,201401,1,,38,
2098,201499,1,,38,
2099,120104,1,,7,
2099,120301,1,,38,
2099,120302,1,,38,
2099,120303,1,,38,
2099,120305,1,,38,
2099,150503,1,,38,
2099,150504,1,,38,
2099,150505,1,,7,
2099,220206,1,,7,
2099,220501,1,,7,
2099,220606,1,,7,
2100,230103,1,,38,
2100,311402,1,,38,
2100,311604,1,,38,
2101,120101,1,,38,
2101,120102,1,,38,
2101,120105,1,,38,
2101,120201,1,,38,
2101,120313,1,,38,
2101,200501,1,,38,
2102,220208,1,,38,
2102,220513,1,,38,
2102,220905,1,,38,
2102,221202,1,,38,
2103,151801,1,,38,
2103,220106,1,,16,
2103,220204,1,,16,
2103,220205,1,,16,
2103,220208,1,,16,
2103,220299,1,,16,
2103,220710,1,,38,
2103,220802,1,,38,
2104,120303,1,,15,
2104,220802,1,,23,
2104,230203,2,15.0,23,1.533
2104,231404,1,,23,
2104,311407,1,,38,
2105,120104,2,2.0,34,17.0
2105,120313,1,,36,
2105,151099,1,,23,
2105,151805,1,,9,
2105,220201,1,,9,
2105,220206,1,,9,
2105,220299,1,,9,
2105,220301,1,,11,
2105,220302,1,,11,
2105,220401,1,,11,
2105,220408,1,,11,
2105,220599,1,,36,
2105,220799,1,,23,
2105,231102,1,,36,
2105,231602,1,,36,
2105,301603,1,,38,
2105,301802,1,,38,
2106,152101,1,,38,
2107,120313,1,,37,
2107,150101,1,,28,
2107,220199,1,,28,
2107,220499,1,,37,
2107,221101,2,21.0,16,0.762
2107,301301,1,,28,
2107,301303,1,,28,
2107,301802,1,,16,
2108,151803,1,,37,
2108,230502,1,,37,
2108,231601,1,,37,
2108,301603,1,,37,
2108,301608,1,,37,
2109,120313,1,,37,
2109,150504,1,,37,
2109,220499,1,,37,
2110,202501,1,,37,
2110,210202,2,28.0,9,0.321
2110,220102,1,,37,
2110,220103,1,,37,
2110,220201,1,,37,
2110,220403,1,,9,
2110,221202,1,,9,
2110,300601,1,,37,
2110,300604,1,,37,
2110,300701,1,,37,
2110,300801,1,,37,
2110,301303,1,,37,
2110,301406,1,,37,
2110,301804,1,,9,
2110,321603,1,,37,
2111,120102,1,,37,
2111,120106,1,,37,
2111,120306,1,,37,
2112,151802,1,,37,
2112,151899,1,,37,
2112,230705,1,,37,
2113,120101,1,,8,
2113,130101,1,,8,
2113,220101,1,,37,
2113,220106,1,,37,
2113,220202,1,,37,
2113,220208,1,,37,
2114,120101,1,,37,
2114,150101,1,,37,
2114,151701,1,,37,
2114,201399,1,,37,
2115,100101,5,8.75,2,0.229
2115,100102,1,,26,
2115,100103,1,,2,
2115,100104,1,,2,
2115,100402,1,,13,
2115,120102,1,,37,
2115,120303,1,,34,
2115,120305,1,,0,
2115,151099,1,,0,
2115,151813,1,,2,
2115,200602,1,,2,
2115,301608,1,,0,
2116,151701,1,,37,
2116,341502,1,,37,
2117,130101,1,,33,
2117,220801,1,,33,
2117,220802,1,,33,
2117,231601,1,,33,
2117,300602,1,,37,
2117,300605,1,,37,
2117,301303,1,,37,
2117,301603,1,,33,
2118,120306,1,,6,
2118,130101,1,,35,
2118,151801,1,,6,
2118,220106,1,,6,
2118,220109,1,,15,
2118,220403,1,,15,
2118,220599,1,,37,
2118,220601,1,,15,
2118,230101,1,,35,
2118,230901,1,,35,
2118,231007,1,,35,
2118,231602,1,,15,
2118,300301,1,,15,
2118,301303,1,,37,
2119,151803,1,,37,
2119,210704,1,,37,
2120,230304,1,,37,
2121,130801,1,,37,
2122,120103,1,,36,
2122,120104,1,,36,
2122,120201,1,,36,
2122,152101,1,,37,
2123,120101,3,18.0,0,0.0
2123,120104,1,,7,
2123,120105,1,,7,
2123,120106,2,36.0,0,0.0
2123,120201,1,,0,
2123,120204,1,,36,
2123,151701,1,,6,
2123,152101,1,,36,
2123,200204,1,,24,
2123,202501,2,18.0,6,0.333
2123,220102,1,,24,
2123,220111,1,,24,
2123,220205,1,,6,
2123,220299,1,,24,
2123,220305,1,,24,
2123,220499,1,,24,
2123,220599,1,,24,
2123,220605,1,,0,
2123,220708,1,,24,
2123,230602,1,,24,
2123,230604,1,,6,
2123,230901,1,,6,
2123,301603,1,,36,
2124,120313,1,,36,
2125,200903,1,,36,
2125,200906,1,,36,
2125,201110,1,,36,
2125,220299,1,,36,
2125,220513,1,,36,
2125,301406,1,,36,
2125,301603,1,,36,
2125,301608,1,,36,
2125,311103,1,,36,
2125,311402,1,,36,
2125,311405,1,,36,
2125,311407,1,,36,
2125,311602,1,,36,
2125,311816,1,,36,
2126,120313,1,,36,
2126,151802,1,,36,
2126,151902,1,,36,
2126,230705,1,,36,
2126,231702,1,,36,
2127,120102,1,,36,
2127,220202,1,,36,
2128,120101,1,,36,
2128,120102,1,,36,
2128,120106,1,,36,
2128,120205,1,,36,
2128,130801,1,,36,
2128,221003,1,,36,
2129,120306,1,,36,
2129,120313,1,,36,
2130,120103,1,,36,
2130,120105,1,,36,
2130,220111,1,,36,
2130,220204,1,,36,
2130,220208,1,,36,
2130,220301,1,,36,
2131,300602,1,,36,
2131,301601,1,,36,
2132,100101,1,,36,
2133,100101,1,,36,
2133,120104,1,,36,
2133,120205,1,,29,
2133,120307,2,7.0,29,4.143
2133,220499,1,,36,
2134,150202,1,,26,
2134,151813,1,,36,
2134,200105,1,,26,
2134,220102,1,,26,
2134,220103,1,,26,
2134,220206,1,,26,
2134,220299,1,,26,
2134,220302,1,,26,
2134,220399,1,,26,
2134,220699,1,,26,
2134,230304,1,,36,
2134,230701,1,,36,
2135,200201,1,,36,
2136,220106,1,,36,
2136,221202,1,,36,
2137,151805,1,,36,
2137,151810,1,,36,
2137,220107,1,,36,
2138,201102,1,,36,
2138,220111,1,,36,
2138,220302,1,,36,
2138,301301,1,,36,
2139,120302,1,,36,
2139,151805,1,,36,
2139,301603,1,,36,
2140,100101,1,,36,
2140,220499,1,,36,
2141,220106,1,,36,
2141,221202,1,,36,
2142,120102,1,,36,
2142,151701,1,,36,
2142,200103,1,,36,
2143,230102,1,,36,
2144,152101,1,,36,
2145,200105,1,,35,
2145,220199,1,,35,
2145,220208,1,,35,
