user_id,P_促销敏感型,P_流失预警型,P_高价值稳定型,P_促销敏感型2,P_高价值稳定型2,P_生鲜高频型,P_类目集中型,硬标签,语义群体
2169,0.0061,0.0002,0.0,0.3733,0.6199,0.0,0.0005,4,高价值稳定型2
2170,0.2161,0.0038,0.0,0.0056,0.0,0.7745,0.0,5,生鲜高频型
2171,0.0,0.0,0.0,0.9998,0.0,0.0,0.0002,3,促销敏感型2
2172,0.0038,0.0116,0.3914,0.007,0.5732,0.0103,0.0026,4,高价值稳定型2
2173,0.0,0.0,0.0,0.0112,0.0104,0.0,0.9785,6,类目集中型
2174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2175,0.0,0.0,0.0,0.0487,0.9035,0.0,0.0477,4,高价值稳定型2
2176,0.0,0.0,0.0,0.9986,0.0014,0.0,0.0,3,促销敏感型2
2177,1e-04,1e-04,0.0,0.0243,0.0,0.9686,0.0069,5,生鲜高频型
2178,0.0077,0.0,0.0,0.9923,0.0,0.0,0.0,3,促销敏感型2
2179,0.0005,1e-04,0.0,0.6867,0.3128,0.0,0.0,3,促销敏感型2
2180,1e-04,0.0,0.0,0.0143,0.4892,0.0,0.4964,6,类目集中型
2181,1e-04,0.0,0.0,0.9989,0.001,0.0,0.0,3,促销敏感型2
2182,0.0002,0.0,0.0,0.0,0.0,0.9997,0.0,5,生鲜高频型
2183,0.0014,0.0028,0.0137,0.0178,0.9483,0.0161,0.0,4,高价值稳定型2
2184,1e-04,0.0002,0.0,0.0192,0.9768,0.0,0.0037,4,高价值稳定型2
2185,0.0027,0.0021,0.0292,0.0092,0.9568,0.0,0.0,4,高价值稳定型2
2186,0.0002,0.0026,0.0,0.072,0.0021,0.9227,0.0004,5,生鲜高频型
2187,0.0362,0.012,0.0021,0.0411,0.017,0.8914,1e-04,5,生鲜高频型
2188,0.0,0.0,0.0,0.0071,0.0017,0.0,0.9911,6,类目集中型
2189,0.002,0.0009,0.0016,0.0579,0.9375,0.0,0.0,4,高价值稳定型2
2190,0.548,0.2848,0.0,0.1041,0.0,0.0519,0.0111,0,促销敏感型
2191,0.1112,0.1472,0.0,0.0937,0.0,0.6444,0.0035,5,生鲜高频型
2192,0.968,0.0206,0.0,0.007,0.0,0.0,0.0043,0,促销敏感型
2193,0.0034,0.001,0.0113,0.0177,0.9642,0.0023,0.0,4,高价值稳定型2
2194,1e-04,0.0002,0.0,0.0292,0.9705,0.0,0.0,4,高价值稳定型2
2195,0.0,0.0,0.0,0.0091,0.0,0.9895,0.0014,5,生鲜高频型
2196,0.0,0.0,0.0,0.9749,0.0251,0.0,0.0,3,促销敏感型2
2197,0.1649,0.0037,1e-04,0.1552,0.6735,0.0025,0.0,4,高价值稳定型2
2198,0.213,1e-04,0.0,0.7868,1e-04,0.0,0.0,3,促销敏感型2
2199,0.011,0.0065,0.0344,0.0277,0.92,0.0005,0.0,4,高价值稳定型2
2200,0.0006,1e-04,0.0,0.0861,0.0007,0.1465,0.7661,6,类目集中型
2201,0.0005,0.0003,0.1388,0.0025,0.8476,0.0,0.0102,4,高价值稳定型2
2202,0.0,1e-04,0.0,0.9811,0.0173,1e-04,0.0015,3,促销敏感型2
2203,1e-04,0.0004,0.0,0.681,0.0003,0.318,0.0,3,促销敏感型2
2204,1e-04,1e-04,0.0,0.1151,0.8844,0.0002,0.0,4,高价值稳定型2
2205,1e-04,0.0002,0.0,0.2802,0.7195,0.0,0.0,4,高价值稳定型2
2206,0.0607,0.0314,0.0002,0.0735,0.0018,0.8116,0.0208,5,生鲜高频型
2207,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
2208,0.7362,0.0102,0.0,0.1437,0.0105,0.0995,0.0,0,促销敏感型
2209,0.0232,0.0128,0.0223,0.0392,0.902,0.0002,0.0003,4,高价值稳定型2
2210,0.3167,0.0276,0.6536,0.0019,1e-04,0.0,0.0,2,高价值稳定型
2211,0.0198,1e-04,0.0,0.9528,0.0273,0.0,0.0,3,促销敏感型2
2212,0.4836,0.0059,0.0,0.4392,0.068,0.0034,0.0,0,促销敏感型
2213,0.0,0.0,0.0,0.0029,0.0,0.0,0.9971,6,类目集中型
2214,0.2443,0.7529,0.0,0.0027,0.0,0.0,0.0,1,流失预警型
2215,0.0,0.0,0.0,0.9926,0.0005,0.0,0.0069,3,促销敏感型2
2216,1e-04,1e-04,0.0,0.0535,0.0,0.9444,0.0019,5,生鲜高频型
2217,0.0004,0.0036,0.0,0.4221,0.096,0.4779,0.0,5,生鲜高频型
2218,0.0002,0.0013,0.0,0.8444,0.0244,0.1297,0.0,3,促销敏感型2
2219,0.0016,0.0,0.0,0.9965,0.0019,0.0,0.0,3,促销敏感型2
2220,0.0007,1e-04,0.0,0.0151,0.0,0.9835,0.0006,5,生鲜高频型
2221,0.0046,0.0004,0.0003,0.1711,0.0137,0.2076,0.6023,6,类目集中型
2222,0.0,0.0,0.0,0.0286,0.7598,0.0,0.2116,4,高价值稳定型2
2223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,促销敏感型
2224,0.953,0.035,0.0,0.0002,0.0,0.0002,0.0115,0,促销敏感型
2225,0.0008,0.0004,0.0,0.0305,0.0,0.9429,0.0255,5,生鲜高频型
2226,0.0,1e-04,0.0,0.8679,0.132,0.0,0.0,3,促销敏感型2
2227,0.0,0.0,0.0,0.0347,0.9627,0.0,0.0025,4,高价值稳定型2
2228,0.0014,0.0081,0.0,0.1397,0.8507,0.0,0.0,4,高价值稳定型2
2229,0.0002,1e-04,0.0,0.0783,0.0018,0.3875,0.532,6,类目集中型
2230,0.1819,0.0119,0.0021,0.0947,0.7093,0.0002,0.0,4,高价值稳定型2
2231,0.0033,1e-04,0.0,0.53,0.0967,0.0,0.37,3,促销敏感型2
2232,0.0029,0.0056,0.0,0.0864,0.9026,0.0,0.0024,4,高价值稳定型2
2233,0.0006,0.0007,0.0039,0.0097,0.9808,0.0,0.0043,4,高价值稳定型2
2234,0.031,0.001,0.0,0.0004,0.0,0.9673,0.0003,5,生鲜高频型
2235,0.0,0.0,0.0,0.0004,0.0,0.0,0.9996,6,类目集中型
2236,0.0,0.0,0.0,0.0003,0.0,0.9993,0.0004,5,生鲜高频型
2237,0.0002,0.0016,0.0,0.1258,0.8722,0.0002,0.0,4,高价值稳定型2
2238,0.9701,0.0237,0.0,0.0061,0.0,0.0,0.0,0,促销敏感型
2239,0.0,1e-04,0.0,0.9146,0.0853,0.0,0.0,3,促销敏感型2
2240,0.0003,0.0003,0.0,0.0635,0.0004,0.9323,0.0032,5,生鲜高频型
2241,0.0005,0.0023,0.0,0.2663,0.1043,0.6256,0.0009,5,生鲜高频型
2242,0.0,0.0,0.0,0.8473,0.1527,0.0,0.0,3,促销敏感型2
2243,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
2244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2245,0.001,0.0,0.0,0.999,0.0,0.0,0.0,3,促销敏感型2
2246,0.9997,0.0,0.0,0.0002,0.0,0.0,0.0,0,促销敏感型
2247,0.0014,0.0048,0.0006,0.0751,0.7927,0.1253,0.0002,4,高价值稳定型2
2248,0.0012,0.0045,0.0023,0.0346,0.9338,0.0236,0.0,4,高价值稳定型2
2249,0.0075,0.0068,0.1314,0.0138,0.8161,0.0245,0.0,4,高价值稳定型2
2250,1e-04,0.0008,0.0,0.6183,0.3798,0.0011,0.0,3,促销敏感型2
2251,0.0105,0.0464,0.1241,0.0117,0.7884,1e-04,0.0189,4,高价值稳定型2
2252,0.0002,0.0,0.0,0.0109,0.0024,0.0,0.9866,6,类目集中型
2253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
2254,0.4117,0.0,0.0,0.588,0.0003,0.0,0.0,3,促销敏感型2
2255,0.0004,0.001,0.0017,0.0283,0.8907,0.0002,0.0777,4,高价值稳定型2
2256,0.0286,0.0,0.0,0.9714,0.0,0.0,0.0,3,促销敏感型2
2257,0.0,0.0,0.0,0.0184,0.2486,0.0,0.733,6,类目集中型
2258,0.0014,0.0111,0.0,0.0915,0.2773,0.6187,0.0,5,生鲜高频型
2259,0.0002,0.0009,0.0,0.0625,0.9363,1e-04,0.0,4,高价值稳定型2
2260,1e-04,0.0,0.0,0.094,0.9057,1e-04,0.0,4,高价值稳定型2
2261,0.0003,0.0007,0.0047,0.0107,0.9836,0.0,0.0,4,高价值稳定型2
2262,0.0251,0.0022,0.0017,0.0532,0.9108,0.0069,0.0,4,高价值稳定型2
2263,0.0004,0.0018,0.0,0.0441,0.9532,0.0004,0.0,4,高价值稳定型2
2264,0.4646,0.3249,0.1872,0.0185,0.004,0.0,0.0008,0,促销敏感型
2265,0.0341,0.0407,0.0416,0.0575,0.8261,0.0,1e-04,4,高价值稳定型2
2266,0.0297,0.0082,0.0,0.4951,0.4657,0.0,0.0013,3,促销敏感型2
2267,0.0,0.0,0.0,0.0079,0.0003,0.0,0.9918,6,类目集中型
2268,0.0021,0.0066,1e-04,0.1632,0.0237,0.8044,0.0,5,生鲜高频型
2269,0.0,1e-04,0.0,0.6137,0.3862,0.0,0.0,3,促销敏感型2
2270,0.0191,0.9662,0.0,0.0147,0.0,0.0,0.0,1,流失预警型
2271,0.0,0.0,0.0,0.0003,0.0,0.0,0.9997,6,类目集中型
2272,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
2273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2274,0.0237,0.0005,0.5171,0.0094,0.438,0.0,0.0112,2,高价值稳定型
2275,0.0017,0.0,0.0,0.0009,0.0,0.9809,0.0165,5,生鲜高频型
2276,0.0321,0.0002,0.0,0.9526,0.0151,0.0,0.0,3,促销敏感型2
2277,0.0341,0.0085,0.0273,0.0258,0.9041,0.0002,0.0,4,高价值稳定型2
2278,0.0087,0.0006,0.0,0.7383,0.0002,0.2522,0.0,3,促销敏感型2
2279,0.0481,0.0,0.0,0.8072,0.1447,0.0,0.0,3,促销敏感型2
2280,0.0,0.0,0.0,0.0082,0.0,0.0,0.9918,6,类目集中型
2281,0.0,0.0,0.0,0.0298,0.0316,0.0,0.9385,6,类目集中型
2282,1e-04,0.0006,0.0,0.4082,0.5911,0.0,0.0,4,高价值稳定型2
2283,0.1041,0.0909,0.5345,0.0272,0.1698,0.0723,0.0012,2,高价值稳定型
2284,0.0172,0.9827,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2285,0.6907,0.2477,0.0,0.0589,1e-04,0.0,0.0027,0,促销敏感型
2286,1e-04,0.0003,0.0,0.5217,1e-04,0.4777,1e-04,3,促销敏感型2
2287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2288,0.3449,0.6236,0.0056,0.0061,0.0,0.0084,0.0113,1,流失预警型
2289,0.9998,0.0,0.0,0.0002,0.0,0.0,0.0,0,促销敏感型
2290,0.6031,0.3493,0.0,0.0045,0.0,0.0417,0.0016,0,促销敏感型
2291,0.0,0.0,0.0,0.0021,0.0008,0.0,0.997,6,类目集中型
2292,0.3356,0.0635,0.0,0.0973,0.0,0.5028,0.0008,5,生鲜高频型
2293,0.0015,0.0049,0.0033,0.0505,0.6318,0.308,0.0,4,高价值稳定型2
2294,0.0017,0.0056,0.0009,0.0817,0.4025,0.5075,0.0,5,生鲜高频型
2295,0.0019,0.0009,0.0002,0.0326,0.9632,0.0004,0.0007,4,高价值稳定型2
2296,0.0021,0.0013,0.0221,0.0214,0.9477,0.0055,0.0,4,高价值稳定型2
2297,0.0003,0.0014,0.0112,0.0092,0.9774,0.0,0.0005,4,高价值稳定型2
2298,0.0002,1e-04,0.0,0.4898,0.5098,0.0,0.0,4,高价值稳定型2
2299,0.0036,0.0003,0.0,0.0834,0.9127,0.0,0.0,4,高价值稳定型2
2300,0.0003,0.0025,0.0,0.0761,0.0146,0.8958,0.0106,5,生鲜高频型
2301,0.026,0.0022,0.0,0.0675,0.8997,0.0,0.0046,4,高价值稳定型2
2302,0.0,0.0,0.0,0.0181,0.1532,0.0,0.8287,6,类目集中型
2303,0.0011,0.003,0.05,0.0101,0.9345,0.0013,0.0,4,高价值稳定型2
2304,0.0,1e-04,0.0,0.0824,0.559,0.0,0.3585,4,高价值稳定型2
2305,0.8111,0.0,0.0,0.1889,0.0,0.0,0.0,0,促销敏感型
2306,0.0,0.0,0.0,0.0008,0.0,0.9988,0.0004,5,生鲜高频型
2307,0.0,1e-04,0.0,0.8352,0.1648,0.0,0.0,3,促销敏感型2
2308,0.0011,0.0003,0.0,0.059,0.9374,0.0,0.0021,4,高价值稳定型2
2309,0.0002,0.0006,1e-04,0.0323,0.9618,0.0003,0.0047,4,高价值稳定型2
2310,0.0006,0.0,0.0,0.2615,0.7379,0.0,0.0,4,高价值稳定型2
2311,0.0,1e-04,0.0,0.9289,0.0709,0.0,0.0,3,促销敏感型2
2312,0.0033,1e-04,0.0,1e-04,0.0,0.9936,0.0029,5,生鲜高频型
2313,0.0006,0.0006,0.0,0.0301,0.0003,0.953,0.0154,5,生鲜高频型
2314,0.0008,0.0,0.0,0.0029,0.0,0.0,0.9963,6,类目集中型
2315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
2316,1e-04,1e-04,0.0,0.4409,0.5589,0.0,0.0,4,高价值稳定型2
2317,0.0052,0.1376,0.0,0.6867,0.1706,0.0,0.0,3,促销敏感型2
2318,0.0624,0.0517,0.1581,0.0638,0.0139,0.5275,0.1226,5,生鲜高频型
2319,0.0002,0.0009,0.0003,0.0602,0.9152,0.0089,0.0142,4,高价值稳定型2
2320,0.0004,0.0,0.0,0.0043,0.0,0.0,0.9953,6,类目集中型
2321,0.0023,0.0043,0.0,0.1286,0.0042,0.8603,0.0003,5,生鲜高频型
2322,0.9999,0.0,0.0,0.0,0.0,0.0,0.0,0,促销敏感型
2323,0.0,0.0,0.0,0.9997,0.0003,0.0,0.0,3,促销敏感型2
2324,0.0021,0.0,0.0,0.0007,0.0,0.9852,0.0119,5,生鲜高频型
2325,0.0,0.0,0.0,0.9973,0.0026,0.0,0.0,3,促销敏感型2
2326,0.0,0.0,0.0,0.0012,0.0,0.9983,0.0005,5,生鲜高频型
2327,0.0,0.0,0.0,0.9881,0.0119,0.0,0.0,3,促销敏感型2
2328,0.0132,0.0745,0.0,0.7789,0.1335,0.0,0.0,3,促销敏感型2
2329,1e-04,0.0008,0.0,0.3764,0.6215,0.0012,0.0,4,高价值稳定型2
2330,0.0021,0.0017,0.0086,0.0135,0.9741,0.0,0.0,4,高价值稳定型2
2331,0.0022,0.0,0.0,0.9226,0.0749,0.0,0.0003,3,促销敏感型2
2332,0.0101,0.0021,1e-04,0.0768,0.9038,0.0071,0.0,4,高价值稳定型2
2333,0.0151,0.0078,0.1799,0.0185,0.7323,0.0464,0.0,4,高价值稳定型2
2334,1e-04,1e-04,0.0,0.0852,0.9145,0.0,1e-04,4,高价值稳定型2
2335,0.0,0.0,0.0,0.012,0.0,0.9831,0.0049,5,生鲜高频型
2336,0.1001,0.0,0.0,0.8996,0.0003,0.0,0.0,3,促销敏感型2
2337,0.0006,0.0003,0.0,0.0508,0.9339,1e-04,0.0143,4,高价值稳定型2
2338,0.021,0.0015,0.0965,0.2865,0.0471,0.2118,0.3356,6,类目集中型
2339,0.0006,0.0,0.0,0.1228,0.8766,0.0,0.0,4,高价值稳定型2
2340,0.0012,0.0,0.0,0.9226,0.0762,0.0,0.0,3,促销敏感型2
2341,0.0113,1e-04,0.0,0.3071,0.6815,0.0,0.0,4,高价值稳定型2
2342,0.0065,0.0142,0.0267,0.0532,0.2686,0.6301,0.0007,5,生鲜高频型
2343,0.0002,0.0,0.0,0.9896,0.0102,0.0,0.0,3,促销敏感型2
2344,0.0005,0.0012,0.0032,0.0181,0.9753,0.0018,0.0,4,高价值稳定型2
2345,0.002,0.0072,0.1922,0.0091,0.7759,0.0126,0.001,4,高价值稳定型2
2346,0.0004,0.0,0.0,0.7982,0.2014,0.0,0.0,3,促销敏感型2
2347,0.9892,0.0,0.0,0.0108,0.0,0.0,0.0,0,促销敏感型
2348,1e-04,0.0,0.0,0.0411,0.2556,0.0,0.7031,6,类目集中型
2349,0.9999,0.0,0.0,1e-04,0.0,0.0,0.0,0,促销敏感型
2350,0.0,0.0,0.0,0.0022,0.0,0.0,0.9978,6,类目集中型
2351,0.0127,0.0,0.0,0.9871,0.0002,0.0,0.0,3,促销敏感型2
2352,0.0033,1e-04,0.0,0.8109,0.1857,0.0,0.0,3,促销敏感型2
2353,0.001,0.0015,0.0,0.0418,0.0,0.9236,0.0321,5,生鲜高频型
2354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
2355,0.0256,0.0361,0.0,0.9159,0.0224,0.0,0.0,3,促销敏感型2
2356,0.9615,0.0,0.0,0.0385,0.0,0.0,0.0,0,促销敏感型
2357,0.1571,0.0285,0.0,0.0113,1e-04,0.8002,0.0028,5,生鲜高频型
2358,1e-04,0.0,0.0,0.0388,0.5574,0.0,0.4036,4,高价值稳定型2
2359,1e-04,0.0004,0.0,0.276,0.0003,0.7231,1e-04,5,生鲜高频型
2360,0.0006,0.0011,0.0064,0.0136,0.9774,0.001,0.0,4,高价值稳定型2
2361,0.0379,0.0006,0.0,0.3227,0.6388,0.0,0.0,4,高价值稳定型2
2362,0.0027,0.0091,0.1384,0.0113,0.8074,0.031,1e-04,4,高价值稳定型2
2363,0.6958,0.2922,0.0,0.0076,0.0,0.0022,0.0023,0,促销敏感型
2364,0.0288,0.029,0.5612,0.0341,0.2416,0.02,0.0854,2,高价值稳定型
2365,0.0315,0.0,0.0,0.9595,0.0,0.0,0.009,3,促销敏感型2
2366,0.0507,0.0052,0.0,0.0038,0.0,0.9349,0.0055,5,生鲜高频型
2367,0.0043,0.0006,0.0,0.6148,0.0,0.0,0.3804,3,促销敏感型2
2368,0.0009,0.0024,0.0,0.3872,0.1834,0.4261,0.0,5,生鲜高频型
2369,0.0,0.0,0.0,0.0008,1e-04,0.0,0.9991,6,类目集中型
2370,0.0,1e-04,0.0,0.8391,0.1608,0.0,0.0,3,促销敏感型2
2371,0.0056,0.0057,0.1036,0.0223,0.7531,0.1097,0.0,4,高价值稳定型2
2372,0.9049,0.0082,0.0,0.0854,0.0008,0.0,0.0007,0,促销敏感型
2373,0.048,0.0051,0.0033,0.0484,0.8953,0.0,0.0,4,高价值稳定型2
2374,0.0007,0.0005,0.0007,0.0311,0.9613,0.0057,0.0,4,高价值稳定型2
2375,0.0,0.0,0.0,0.9828,0.0171,0.0,0.0,3,促销敏感型2
2376,1e-04,0.0004,0.0,0.2312,0.0006,0.7674,0.0003,5,生鲜高频型
2377,1e-04,0.0,0.0,0.6515,0.3484,0.0,0.0,3,促销敏感型2
2378,0.0602,0.1144,0.0925,0.0807,0.6506,0.0011,0.0006,4,高价值稳定型2
2379,0.0006,0.0004,0.0,0.0314,0.9675,0.0,1e-04,4,高价值稳定型2
2380,0.5855,0.278,0.0206,0.0952,0.0028,0.0008,0.017,0,促销敏感型
2381,0.0,0.0,0.0,0.0124,0.0,0.0,0.9875,6,类目集中型
2382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
2383,0.0714,0.0535,0.3572,0.0315,0.1634,0.3228,0.0002,2,高价值稳定型
2384,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
2385,0.3807,0.0028,0.0,0.0126,1e-04,0.6038,0.0,5,生鲜高频型
2386,0.0007,0.0012,0.0041,0.0139,0.9801,0.0,0.0,4,高价值稳定型2
2387,0.0024,0.006,0.0021,0.0655,0.1343,0.7766,0.013,5,生鲜高频型
2388,0.0002,0.0,0.0,0.0798,0.5519,0.0,0.3681,4,高价值稳定型2
2389,0.0,0.0,0.0,0.0562,0.0009,0.0013,0.9416,6,类目集中型
2390,0.0225,0.0445,0.5887,0.0274,0.1615,0.1514,0.004,2,高价值稳定型
2391,0.0,0.0,0.0,0.0065,0.0,0.0,0.9934,6,类目集中型
2392,1e-04,0.0,0.0,0.0935,0.5958,0.0,0.3106,4,高价值稳定型2
2393,1e-04,1e-04,0.0,0.0175,0.0,0.9722,0.01,5,生鲜高频型
2394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
2395,0.0002,0.0003,0.0,0.0528,0.9466,1e-04,0.0,4,高价值稳定型2
2396,0.0034,0.0026,0.0427,0.0452,0.7833,0.1227,0.0,4,高价值稳定型2
2397,0.0006,0.0002,0.0003,0.0389,0.9572,0.0029,0.0,4,高价值稳定型2
2398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2399,0.0,0.0,0.0,0.9991,0.0009,0.0,0.0,3,促销敏感型2
2400,0.0,0.0,0.0,0.9999,1e-04,0.0,0.0,3,促销敏感型2
2401,0.0024,0.0031,0.0,0.2374,0.0301,0.727,0.0,5,生鲜高频型
2402,0.0,0.0,0.0,0.0005,0.0,0.0,0.9995,6,类目集中型
2403,0.0269,0.0004,1e-04,0.0525,0.2565,0.0,0.6636,6,类目集中型
2404,0.0,0.0,0.0,0.0114,0.0,0.9769,0.0117,5,生鲜高频型
2405,0.0012,0.002,0.032,0.0114,0.9511,0.0024,0.0,4,高价值稳定型2
2406,0.0002,0.0,0.0,0.0069,0.0,0.9904,0.0024,5,生鲜高频型
2407,0.1283,0.1078,0.4206,0.0843,0.1759,0.0711,0.0118,2,高价值稳定型
2408,0.7371,0.2184,0.0,0.0439,0.0004,0.0,1e-04,0,促销敏感型
2409,0.0015,0.0004,0.0,0.101,0.0464,0.0327,0.8179,6,类目集中型
2410,0.3041,0.023,0.0,0.5146,0.1576,0.0,0.0007,3,促销敏感型2
2411,0.0005,0.0029,0.0,0.1026,0.0336,0.8602,0.0003,5,生鲜高频型
2412,0.0,0.0,0.0,0.0311,0.0,0.9473,0.0216,5,生鲜高频型
2413,0.0,0.0003,0.0,0.2059,0.784,0.0,0.0097,4,高价值稳定型2
2414,0.0035,0.0009,0.0,0.0766,0.9185,0.0005,0.0,4,高价值稳定型2
2415,0.004,0.0002,0.0,0.0916,0.9043,0.0,0.0,4,高价值稳定型2
2416,0.0032,0.9967,0.0,1e-04,0.0,0.0,0.0,1,流失预警型
2417,0.0,0.0,0.0,0.9987,0.0013,0.0,0.0,3,促销敏感型2
2418,0.0168,0.0003,0.0,0.0,0.0,0.9824,0.0005,5,生鲜高频型
2419,0.0,0.0,0.0,0.0005,0.0,0.9972,0.0022,5,生鲜高频型
2420,0.0024,0.0,0.0,0.308,0.6896,0.0,0.0,4,高价值稳定型2
2421,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
2422,0.028,0.0013,0.0,0.3785,0.5894,1e-04,0.0028,4,高价值稳定型2
2423,0.0004,0.0002,0.0,0.4091,0.5903,0.0,0.0,4,高价值稳定型2
2424,0.0709,0.9283,0.0,0.0007,0.0,0.0,0.0,1,流失预警型
2425,0.02,0.0517,0.0402,0.037,0.8501,0.0,0.001,4,高价值稳定型2
2426,0.0,0.0,0.0,0.0703,0.3957,0.0,0.534,6,类目集中型
2427,0.0002,0.0,0.0,0.4133,0.5864,0.0,0.0,4,高价值稳定型2
2428,0.1024,0.0339,0.858,0.0024,0.0026,0.0,0.0007,2,高价值稳定型
2429,0.0012,0.0031,1e-04,0.1257,0.6314,0.2382,0.0002,4,高价值稳定型2
2430,0.0753,0.0002,0.0,0.0015,0.0,0.923,0.0,5,生鲜高频型
2431,0.0171,0.0179,0.3296,0.0087,0.6049,1e-04,0.0216,4,高价值稳定型2
2432,0.1171,0.0,0.0,0.8827,0.0002,0.0,0.0,3,促销敏感型2
2433,0.0067,0.0077,0.8138,0.0054,0.1424,0.0014,0.0226,2,高价值稳定型
2434,0.0007,0.0047,0.1001,0.0163,0.811,0.0034,0.0638,4,高价值稳定型2
2435,1e-04,0.0002,0.0003,0.0158,0.9834,0.0,1e-04,4,高价值稳定型2
2436,0.003,0.0017,0.0,0.0295,0.0,0.9386,0.0271,5,生鲜高频型
2437,0.0003,0.0,0.0,0.5124,0.4873,0.0,0.0,3,促销敏感型2
2438,0.0008,0.0097,1e-04,0.0964,0.1717,0.7206,0.0008,5,生鲜高频型
2439,0.0,0.0,0.0,0.0024,0.0,0.995,0.0026,5,生鲜高频型
2440,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
2441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
2442,0.0004,0.0,0.0,0.1169,0.8827,0.0,0.0,4,高价值稳定型2
2443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2444,0.0004,1e-04,0.0,0.1043,0.8897,0.0055,0.0,4,高价值稳定型2
2445,0.8497,0.0029,0.0,0.1262,0.0213,0.0,0.0,0,促销敏感型
2446,0.0,0.0,0.0,0.0175,0.0631,0.0,0.9194,6,类目集中型
2447,0.0156,0.0,0.0,0.9843,0.0,0.0,0.0,3,促销敏感型2
2448,0.0,0.0,0.0,0.5927,0.4073,0.0,0.0,3,促销敏感型2
2449,0.0,0.0,0.0,0.9913,0.0087,0.0,0.0,3,促销敏感型2
2450,0.1838,0.001,0.0,0.0012,0.0,0.814,0.0,5,生鲜高频型
2451,0.0,0.0,0.0,0.9912,0.0088,0.0,0.0,3,促销敏感型2
2452,0.0006,0.0002,0.0,0.0796,0.9196,0.0,0.0,4,高价值稳定型2
2453,1e-04,0.0007,0.0,0.3329,0.6654,0.0009,0.0,4,高价值稳定型2
2454,1e-04,0.0017,0.0,0.3415,0.6567,1e-04,0.0,4,高价值稳定型2
2455,0.0081,0.0111,0.2132,0.0306,0.4466,0.2903,0.0,4,高价值稳定型2
2456,0.0303,0.0288,0.9304,0.0026,0.0078,0.0,1e-04,2,高价值稳定型
2457,0.0619,0.0016,0.0,0.5181,0.1957,0.2226,0.0,3,促销敏感型2
2458,0.0031,1e-04,0.0,0.0587,0.2499,0.0,0.6883,6,类目集中型
2459,0.0,0.0,0.0,0.5184,0.4816,0.0,0.0,3,促销敏感型2
2460,1e-04,0.0003,0.0,0.0852,0.9144,0.0,0.0,4,高价值稳定型2
2461,1e-04,0.0006,0.0,0.1314,0.8679,1e-04,0.0,4,高价值稳定型2
2462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
2463,0.0035,0.0021,0.0,0.8069,0.1874,0.0,0.0,3,促销敏感型2
2464,0.0015,0.0016,0.7861,0.0114,0.1075,0.006,0.0859,2,高价值稳定型
2465,0.0006,0.0011,0.0,0.055,0.9368,0.0065,0.0,4,高价值稳定型2
2466,0.0002,0.0,0.0,0.8353,0.1645,0.0,0.0,3,促销敏感型2
2467,0.0,0.0,0.0,0.9987,0.0013,0.0,0.0,3,促销敏感型2
2468,0.0026,0.0,0.0,0.9252,0.0721,0.0,0.0,3,促销敏感型2
2469,1e-04,0.0,0.0,0.0047,0.0,0.9797,0.0155,5,生鲜高频型
2470,0.0,0.0,0.0,0.0147,0.0002,0.0,0.985,6,类目集中型
2471,0.0,0.0002,0.0,0.6517,0.3481,0.0,0.0,3,促销敏感型2
2472,0.0,0.0,0.0,0.0002,0.0,0.0,0.9998,6,类目集中型
2473,0.0005,1e-04,0.0,0.015,0.0,0.9818,0.0027,5,生鲜高频型
2474,1e-04,0.0,0.0,0.8364,0.1636,0.0,0.0,3,促销敏感型2
2475,0.0028,1e-04,0.0,0.0864,0.9107,0.0,0.0,4,高价值稳定型2
2476,0.0,0.0,0.0,0.2212,0.0,0.0,0.7788,6,类目集中型
2477,0.0247,0.974,0.0,0.0013,0.0,0.0,0.0,1,流失预警型
2478,0.0003,0.0,0.0,0.9918,0.0079,0.0,0.0,3,促销敏感型2
2479,0.3403,0.0092,0.0,0.0648,0.0,0.1819,0.4037,6,类目集中型
