user_id,R_最近购买间隔,F_购买频次,M_消费金额,记录数,客单价,平均件单价,占比_蔬果,占比_休闲,占比_粮油,占比_日配,占比_洗化,占比_酒饮,占比_肉禽,占比_熟食,类目熵,小类购买数,生鲜占比,促销金额占比,促销频次占比,促销敏感度,低价带占比,高价带占比,偏好价格分位,退货率,复购紧迫度均值,平均复购周期
2042,26,5,150.02,19,30.004,5.2628,0.2538,0.1433,0.1893,0.2554,0.158,0.0,0.0,0.0001,2.3382,15,0.2538,0.11,0.1053,0.1078,0.2066,0.5514,0.5822,0.0,0.0,26.0
2043,42,1,34.3,1,34.3,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.7174,0.0,0.0,26.0
2044,42,1,33.7,3,33.7,14.6394,0.7181,0.0,0.2819,0.0,0.0,0.0,0.0,0.0,0.7819,3,0.7181,0.0,0.0,0.0,0.0522,0.9478,0.9433,0.0,0.0,26.0
2045,12,2,26.22,6,13.11,4.9575,0.2105,0.0,0.3318,0.0,0.0,0.4577,0.0,0.0,1.3656,5,0.2105,0.3318,0.3333,0.3325,0.8551,0.0,0.2994,0.0,0.4,30.0
2046,42,1,16.48,5,16.48,6.8667,0.2676,0.5928,0.0,0.1396,0.0,0.0,0.0,0.0,0.9376,3,0.2676,0.5928,0.2,0.4125,0.2081,0.7919,0.761,0.0,0.0,26.0
2047,12,2,84.02,7,42.01,11.8773,0.0,0.5891,0.1654,0.2454,0.0,0.0,0.0,0.0,1.4717,5,0.0,0.15,0.2857,0.2123,0.0393,0.1107,0.5052,0.125,0.4,30.0
2048,36,3,125.57,12,41.8567,7.9515,0.0664,0.0,0.1919,0.0,0.0,0.0,0.5259,0.2157,1.3993,8,0.6242,0.0,0.0,0.0,0.2775,0.6914,0.6898,0.0,7.75,5.0
2049,29,2,53.24,5,26.62,14.2544,0.0195,0.0,0.4189,0.2066,0.0,0.0,0.0,0.355,1.1798,5,0.0195,0.0,0.0,0.0,0.0289,0.7645,0.8368,0.0,0.0,26.0
2050,28,2,111.06,11,55.53,17.1866,0.6739,0.0,0.1972,0.0,0.0,0.0,0.1289,0.0,1.5839,7,0.8028,0.0,0.0,0.0,0.12,0.8353,0.8235,0.0,2.0,14.0
2051,42,1,22.2,3,22.2,12.2381,0.1986,0.0,0.0,0.0,0.0,0.0,0.8014,0.0,0.6358,3,1.0,0.0,0.0,0.0,0.1059,0.0928,0.4826,0.0,0.0,26.0
2052,42,1,43.37,4,43.37,13.8341,0.7187,0.2283,0.053,0.0,0.0,0.0,0.0,0.0,0.7303,3,0.7187,0.0,0.0,0.0,0.053,0.7187,0.8109,0.0,0.0,26.0
2053,13,4,92.72,19,23.18,6.3932,0.6418,0.0,0.0,0.315,0.0,0.0,0.0,0.0,1.7814,7,0.7917,0.2567,0.1053,0.1872,0.1522,0.3105,0.5559,0.0,1.3995,15.75
2054,0,2,52.7,6,26.35,8.7833,0.0,0.2941,0.2182,0.2998,0.0,0.1879,0.0,0.0,1.7333,6,0.0,0.4061,0.3333,0.3727,0.0,0.9241,0.8107,0.0,0.0,26.0
2055,41,1,26.1,3,26.1,8.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0855,3,0.0,0.341,0.3333,0.3375,0.0,1.0,0.7794,0.0,0.0,26.0
2056,41,1,21.9,2,21.9,10.95,0.0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056,2,0.0913,0.0,0.0,0.0,0.0,0.9087,0.8143,0.0,0.0,26.0
2057,41,1,13.8,3,13.8,4.6,0.0,0.7899,0.0,0.0,0.0,0.2101,0.0,0.0,0.5141,2,0.0,0.0,0.0,0.0,0.5145,0.4855,0.5504,0.0,0.0,26.0
2058,41,1,44.7,3,44.7,34.1221,0.1416,0.8584,0.0,0.0,0.0,0.0,0.0,0.0,0.9602,3,0.1416,0.0,0.0,0.0,0.1416,0.8584,0.8281,0.0,0.0,26.0
2059,41,1,12.9,1,12.9,12.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9286,0.0,0.0,26.0
2060,40,1,37.7,5,37.7,7.54,0.0,0.87,0.0,0.0,0.13,0.0,0.0,0.0,1.545,5,0.0,0.0,0.0,0.0,0.13,0.382,0.5516,0.0,0.0,26.0
2061,1,2,95.27,15,47.635,5.6823,0.1781,0.4115,0.0556,0.1249,0.1144,0.0,0.0,0.0,2.4353,14,0.1781,0.0609,0.1333,0.0941,0.2627,0.254,0.4984,0.0,0.0,26.0
2062,6,6,230.66,35,38.4433,4.4718,0.178,0.3416,0.0217,0.1569,0.0993,0.0377,0.0,0.0,2.725,21,0.178,0.3113,0.1714,0.2471,0.1165,0.6846,0.7401,0.0,4.3125,12.5
2063,40,1,156.73,14,156.73,15.5363,0.2754,0.7066,0.0,0.0,0.0,0.0,0.0,0.0181,2.0714,10,0.2934,0.1836,0.2857,0.2305,0.044,0.7436,0.7999,0.0,0.0,26.0
2064,12,5,75.09,17,15.018,7.4119,0.3524,0.0,0.0,0.3327,0.0,0.0,0.315,0.0,1.8871,10,0.6673,0.0,0.0,0.0,0.4124,0.3983,0.489,0.0,2.9175,16.7
2065,40,1,56.5,8,56.5,5.8332,0.0336,0.2354,0.0,0.5823,0.0,0.1487,0.0,0.0,1.7644,8,0.0336,0.2867,0.375,0.3272,0.3805,0.5681,0.5357,0.0,0.0,26.0
2066,33,2,34.8,2,17.4,2.175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5686,2,0.0,1.0,1.0,1.0,0.7443,0.2557,0.3088,0.0,0.0,26.0
2067,40,1,53.0,1,53.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5833,0.0,0.0,26.0
2068,40,1,42.3,5,42.3,8.46,0.0,0.0,0.0,0.6217,0.0,0.0,0.0,0.0,1.5271,5,0.0,0.0,0.0,0.0,0.0,0.6761,0.7691,0.0,0.0,26.0
2069,40,1,23.4,2,23.4,11.7,0.0,0.6795,0.0,0.0,0.0,0.3205,0.0,0.0,0.6273,2,0.0,0.0,0.0,0.0,0.0,1.0,0.7994,0.0,0.0,26.0
2070,40,1,43.0,4,43.0,10.75,0.0,0.0,0.0,0.0,0.7372,0.0,0.0,0.0,1.383,4,0.0,0.2302,0.25,0.2393,0.507,0.2628,0.5154,0.0,0.0,26.0
2071,40,1,279.7,6,279.7,46.6167,0.0,0.6103,0.0,0.2109,0.0,0.0,0.0,0.0,1.5576,6,0.0,0.2109,0.1667,0.1906,0.0,0.6257,0.8299,0.0,0.0,26.0
2072,4,4,164.5,5,41.125,6.0926,0.0,0.0,0.0,0.7374,0.0,0.0,0.0,0.0,1.0471,4,0.0,0.7228,0.6,0.6664,0.0,0.6116,0.6695,0.0,0.1111,36.0
2073,40,1,51.58,5,51.58,7.3623,0.3486,0.1124,0.3276,0.2113,0.0,0.0,0.0,0.0,1.3072,4,0.3486,0.2113,0.2,0.2061,0.1124,0.539,0.7038,0.0,0.0,26.0
2074,40,1,53.62,7,53.62,8.9352,0.0,0.6192,0.0,0.0,0.0,0.3805,0.0,0.0004,1.6078,7,0.0,0.0,0.0,0.0,0.5091,0.4125,0.5735,0.0,0.0,26.0
2075,40,1,48.5,3,48.5,16.1667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7389,3,0.0,0.0,0.0,0.0,0.0351,0.6784,0.8572,0.0,0.0,26.0
2076,40,1,9.56,4,9.56,3.0839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3283,4,1.0,0.0,0.0,0.0,0.3138,0.2835,0.467,0.0,0.0,26.0
2077,40,1,13.6,2,13.6,6.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447,2,0.0,0.0,0.0,0.0,0.0,0.6544,0.7693,0.0,0.0,26.0
2078,40,1,22.18,5,22.18,8.4399,0.1317,0.7435,0.0,0.0,0.0,0.0,0.0,0.1249,1.3335,5,0.2565,0.2908,0.2,0.2491,0.4225,0.5775,0.5916,0.0,0.0,26.0
2079,31,5,86.94,11,17.388,6.6412,0.2437,0.2047,0.0,0.4342,0.1173,0.0,0.0,0.0,1.8246,8,0.2437,0.1024,0.0909,0.0971,0.3968,0.2949,0.5233,0.0,7.5556,6.0
2080,0,7,261.96,31,37.4229,12.331,0.2878,0.0263,0.0942,0.1406,0.0416,0.0641,0.1286,0.1861,2.7339,21,0.4824,0.0527,0.0645,0.0581,0.1035,0.5397,0.6817,0.0,2.2312,13.625
2081,40,1,70.7,2,70.7,4.9444,0.1938,0.0,0.0,0.8062,0.0,0.0,0.0,0.0,0.4917,2,0.1938,0.8062,0.5,0.6657,1.0,0.0,0.1828,0.0,0.0,26.0
2082,40,1,17.9,1,17.9,17.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0
2083,39,1,25.1,8,25.1,8.0707,0.4462,0.0,0.0,0.5538,0.0,0.0,0.0,0.0,1.2657,5,1.0,0.5538,0.125,0.357,0.0649,0.153,0.5261,0.0,0.0,26.0
2084,39,1,38.36,6,38.36,7.762,0.1032,0.696,0.2007,0.0,0.0,0.0,0.0,0.0,1.1558,4,0.1032,0.0,0.0,0.0,0.506,0.0,0.3467,0.0,0.0,26.0
2085,31,2,93.14,14,46.57,18.331,0.2503,0.0,0.0318,0.0,0.0,0.0,0.5719,0.146,1.5515,7,0.8222,0.0,0.0,0.0,0.0251,0.4775,0.6818,0.0,3.875,8.0
2086,39,1,23.67,6,23.67,8.4145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4224,5,1.0,0.0,0.0,0.0,0.4136,0.155,0.3686,0.0,0.0,26.0
2087,39,1,85.1,6,85.1,2.8186,0.0,0.0,0.436,0.564,0.0,0.0,0.0,0.0,1.3618,6,0.0,0.6992,0.3333,0.5313,0.6451,0.2935,0.3688,0.0,0.0,26.0
2088,39,1,47.05,2,47.05,2.8395,0.3029,0.0,0.0,0.6971,0.0,0.0,0.0,0.0,0.6133,2,0.3029,0.6971,0.5,0.6066,0.0,0.6971,0.7156,0.0,0.0,26.0
2089,39,1,21.4,4,21.4,5.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3591,4,0.0,0.2477,0.25,0.2487,0.1636,0.8364,0.6722,0.0,0.0,26.0
2090,39,1,40.6,6,40.6,7.757,0.0,0.3103,0.0,0.0,0.0,0.6897,0.0,0.0,1.3901,6,0.0,0.0788,0.1667,0.1191,0.1404,0.6897,0.6602,0.0,0.0,26.0
2091,37,3,104.7,12,34.9,7.0505,0.3639,0.2197,0.064,0.3524,0.0,0.0,0.0,0.0,2.0556,9,0.3639,0.0,0.0,0.0,0.0439,0.7163,0.7065,0.0,0.0,26.0
2092,39,1,39.8,2,39.8,19.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561,2,0.0,0.0,0.0,0.0,0.0,0.7513,0.8606,0.0,0.0,26.0
2093,39,1,5.2,2,5.2,2.6,0.0,0.5577,0.0,0.4423,0.0,0.0,0.0,0.0,0.6865,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1912,0.0,0.0,26.0
2094,38,1,36.53,10,36.53,5.912,0.343,0.0,0.657,0.0,0.0,0.0,0.0,0.0,1.8263,7,0.343,0.0,0.0,0.0,0.0296,0.4476,0.5777,0.0,0.0,26.0
2095,38,1,39.08,6,39.08,6.2378,0.3987,0.0,0.1484,0.0,0.4529,0.0,0.0,0.0,1.6001,6,0.3987,0.3275,0.3333,0.3302,0.4516,0.3718,0.4491,0.0,0.0,26.0
2096,38,1,73.8,7,73.8,10.5429,0.0,0.0,0.0,0.2764,0.2696,0.0745,0.0,0.0,1.6864,6,0.0,0.2696,0.1429,0.2115,0.0745,0.6965,0.722,0.0,0.0,26.0
2097,38,1,88.0,2,88.0,44.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.5623,2,0.0,0.0,0.0,0.0,0.0,1.0,0.9375,0.0,0.0,26.0
2098,38,1,30.99,6,30.99,3.7737,0.1578,0.0,0.1355,0.7067,0.0,0.0,0.0,0.0,1.3855,5,0.1578,0.0,0.0,0.0,0.1417,0.3614,0.5048,0.0,0.0,26.0
2099,7,2,133.39,12,66.695,8.1405,0.4115,0.3838,0.0,0.2047,0.0,0.0,0.0,0.0,2.1289,11,0.4115,0.0367,0.0833,0.0581,0.2739,0.5341,0.5958,0.0,0.0,26.0
2100,38,1,17.0,3,17.0,5.6667,0.0,0.0,0.0,0.0,0.0,0.1765,0.0,0.0,0.9587,3,0.0,0.0,0.0,0.0,0.2353,0.5882,0.6902,0.0,0.0,26.0
2101,38,1,25.47,6,25.47,8.2937,0.8155,0.0,0.1845,0.0,0.0,0.0,0.0,0.0,1.3025,6,0.8155,0.0,0.0,0.0,0.1845,0.649,0.7579,0.0,0.0,26.0
2102,38,1,65.04,7,65.04,35.3863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818,4,0.0,0.2589,0.1429,0.2056,0.0,0.7963,0.8054,0.0,0.0,26.0
2103,16,2,121.18,9,60.59,3.4489,0.0,0.6039,0.0,0.3961,0.0,0.0,0.0,0.0,1.7342,8,0.0,0.5595,0.3333,0.4557,0.4514,0.2548,0.409,0.0,0.0,26.0
2104,15,3,46.66,6,15.5533,8.8522,0.0184,0.0622,0.0,0.0,0.0,0.8123,0.0,0.0,1.1883,5,0.0184,0.2122,0.1667,0.1913,0.1663,0.8337,0.8793,0.0,1.5333,15.0
2105,9,6,173.42,20,28.9033,4.8398,0.1259,0.3188,0.0,0.3287,0.1257,0.1009,0.0,0.0,2.5724,17,0.1259,0.4511,0.3,0.3817,0.1618,0.6537,0.6382,0.0,17.0,2.0
2106,38,1,10.59,1,10.59,6.7798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,26.0
2107,16,3,103.35,10,34.45,12.2105,0.1875,0.4487,0.0,0.1248,0.239,0.0,0.0,0.0,1.9953,8,0.1875,0.2109,0.2,0.2059,0.2593,0.6352,0.6877,0.0,0.7619,21.0
2108,37,1,98.5,6,98.5,2.4625,0.0,0.0,0.0,0.268,0.265,0.467,0.0,0.0,1.561,5,0.0,0.1614,0.1667,0.1638,0.6152,0.3848,0.3686,0.1429,0.0,26.0
2109,37,1,29.64,3,29.64,14.4585,0.5364,0.2949,0.0,0.1687,0.0,0.0,0.0,0.0,0.9944,3,0.5364,0.0,0.0,0.0,0.1687,0.8313,0.7652,0.0,0.0,26.0
2110,9,2,249.9,19,124.95,13.1526,0.0,0.3353,0.044,0.0,0.2029,0.0,0.0,0.0,2.2714,15,0.0,0.0,0.0,0.0,0.1389,0.533,0.6859,0.0,0.3214,28.0
2111,37,1,24.15,3,24.15,19.8602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909,3,1.0,0.0,0.0,0.0,0.0,0.4803,0.7268,0.0,0.0,26.0
2112,37,1,18.1,3,18.1,6.0333,0.0,0.0,0.0,0.8177,0.0,0.1823,0.0,0.0,0.9979,3,0.0,0.0,0.0,0.0,0.0,0.8177,0.8021,0.0,0.0,26.0
2113,8,2,50.58,10,25.29,8.0967,0.0546,0.945,0.0,0.0,0.0,0.0,0.0,0.0004,1.3584,6,0.0546,0.6129,0.4,0.5152,0.1572,0.4306,0.6474,0.0,0.0,26.0
2114,37,1,39.78,4,39.78,9.995,0.0975,0.0,0.2841,0.6184,0.0,0.0,0.0,0.0,1.2965,4,0.0975,0.0,0.0,0.0,0.0975,0.3746,0.619,0.0,0.0,26.0
2115,0,6,270.4,17,45.0667,11.5763,0.0889,0.0,0.1468,0.2777,0.0514,0.0,0.4352,0.0,2.1878,12,0.524,0.2692,0.1176,0.1997,0.2918,0.474,0.5614,0.0,0.2286,8.75
2116,37,1,28.9,2,28.9,14.45,0.0,0.0,0.0,0.481,0.0,0.0,0.0,0.0,0.6924,2,0.0,0.481,0.5,0.4897,0.0,1.0,0.9599,0.0,0.0,26.0
2117,33,2,101.4,8,50.7,13.2896,0.0,0.1312,0.0,0.0,0.6262,0.1183,0.0,0.1243,1.944,8,0.0,0.1361,0.125,0.131,0.3412,0.5562,0.6399,0.0,0.0,26.0
2118,6,4,131.32,15,32.83,9.6445,0.0517,0.3182,0.0,0.0228,0.1051,0.4165,0.0,0.0856,2.4225,14,0.0517,0.0449,0.0667,0.0549,0.2466,0.4251,0.5714,0.0,0.0,26.0
2119,37,1,222.0,2,222.0,111.0,0.0,0.0,0.0,0.2658,0.0,0.0,0.0,0.0,0.579,2,0.0,0.2658,0.5,0.3733,0.0,1.0,0.9167,0.0,0.0,26.0
2120,37,1,3.9,1,3.9,3.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,26.0
2121,37,1,3.72,1,3.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0
2122,36,2,106.6,4,53.3,6.2548,0.046,0.0,0.0,0.954,0.0,0.0,0.0,0.0,0.2364,4,0.046,0.0,0.0,0.0,0.9703,0.0297,0.0762,0.0,0.0,26.0
2123,0,5,157.79,28,31.558,6.2494,0.1343,0.4144,0.1134,0.1705,0.0602,0.1071,0.0,0.0,2.965,23,0.1343,0.2148,0.1429,0.1818,0.328,0.488,0.5378,0.0,0.1111,24.0
2124,36,1,47.9,3,47.9,24.8702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0296,0.9704,0.8898,0.0,0.0,26.0
2125,36,1,150.44,17,150.44,9.2784,0.0,0.0913,0.1303,0.0,0.3363,0.0,0.0,0.0,2.4578,14,0.0,0.3038,0.1765,0.2453,0.0824,0.7135,0.7685,0.0,0.0,26.0
2126,36,1,55.02,7,55.02,6.0715,0.4438,0.0,0.0,0.2236,0.0,0.3326,0.0,0.0,1.4395,5,0.4438,0.0,0.0,0.0,0.0,0.6765,0.6898,0.0,0.0,26.0
2127,36,1,22.58,3,22.58,26.1343,0.1187,0.8813,0.0,0.0,0.0,0.0,0.0,0.0,0.3643,2,0.1187,0.8813,0.6667,0.7828,0.0,0.8813,0.9499,0.25,0.0,26.0
2128,36,1,32.47,7,32.47,7.9818,0.733,0.1232,0.0,0.0,0.0,0.0,0.0,0.1438,1.7114,6,0.8768,0.0,0.0,0.0,0.0,0.4453,0.739,0.0,0.0,26.0
2129,36,1,30.78,2,30.78,21.4644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463,2,1.0,0.0,0.0,0.0,0.0,1.0,0.9584,0.0,0.0,26.0
2130,36,1,29.74,6,29.74,6.7194,0.1543,0.8457,0.0,0.0,0.0,0.0,0.0,0.0,1.5934,6,0.1543,0.7011,0.5,0.6088,0.1446,0.4432,0.6465,0.0,0.0,26.0
2131,36,1,63.8,2,63.8,31.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6614,2,0.0,1.0,1.0,1.0,0.0,1.0,0.8278,0.0,0.0,26.0
2132,36,1,37.9,1,37.9,19.8015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,26.0
2133,29,2,58.16,7,29.08,7.2555,0.7271,0.0843,0.0,0.0,0.0,0.0,0.1886,0.0,1.3532,5,0.9157,0.0843,0.1429,0.1112,0.2094,0.0843,0.4627,0.0,4.1429,7.0
2134,26,2,139.8,19,69.9,4.66,0.0,0.3898,0.0143,0.4342,0.0,0.1617,0.0,0.0,1.9458,12,0.0,0.5844,0.2105,0.4128,0.6173,0.3011,0.4024,0.0,0.0,26.0
2135,36,1,14.7,1,14.7,14.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.6667,0.0,0.0,26.0
2136,36,1,28.7,2,28.7,14.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985,2,0.0,0.0,0.0,0.0,0.0,0.1986,0.573,0.0,0.0,26.0
2137,36,1,38.3,3,38.3,2.1125,0.0,0.0392,0.0,0.9608,0.0,0.0,0.0,0.0,0.4956,3,0.0,0.8956,0.6667,0.7905,0.1044,0.8956,0.7141,0.0,0.0,26.0
2138,36,1,27.3,4,27.3,6.825,0.0,0.3883,0.0733,0.0,0.5385,0.0,0.0,0.0,1.1588,4,0.0,0.0733,0.25,0.1544,0.0733,0.2161,0.6056,0.0,0.0,26.0
2139,36,1,57.57,3,57.57,3.1611,0.168,0.0,0.0,0.667,0.165,0.0,0.0,0.0,0.8671,3,0.168,0.832,0.6667,0.7561,0.333,0.667,0.5895,0.0,0.0,26.0
2140,36,1,19.03,2,19.03,19.6186,0.0,0.2228,0.0,0.0,0.0,0.0,0.7772,0.0,0.5304,2,0.7772,0.2228,0.5,0.35,0.0,0.2228,0.4697,0.0,0.0,26.0
2141,36,1,28.7,2,28.7,14.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985,2,0.0,0.0,0.0,0.0,0.0,0.1986,0.573,0.0,0.0,26.0
2142,36,1,17.61,3,17.61,7.4587,0.0403,0.0,0.1704,0.7893,0.0,0.0,0.0,0.0,0.6177,3,0.0403,0.7893,0.3333,0.58,0.0403,0.9597,0.8977,0.0,0.0,26.0
2143,36,1,6.9,1,6.9,6.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,26.0
2144,36,1,10.67,1,10.67,6.7789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,0.0,26.0
2145,35,1,40.21,6,40.21,16.9234,0.0,0.9876,0.0124,0.0,0.0,0.0,0.0,0.0,0.8428,4,0.0,0.0547,0.1667,0.1061,0.1413,0.8587,0.7848,0.0,0.0,26.0
2146,35,1,57.0,15,57.0,4.2531,0.0,0.8965,0.0,0.0,0.0,0.0509,0.0,0.0,2.3702,13,0.0,0.1228,0.1333,0.1276,0.4632,0.3351,0.5092,0.0,0.0,26.0
2147,35,1,13.0,1,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9444,0.0,0.0,26.0
2148,35,1,39.9,6,39.9,6.65,0.0,0.0,0.3684,0.0852,0.0,0.5464,0.0,0.0,1.4873,5,0.0,0.0401,0.1667,0.0982,0.2932,0.6667,0.5383,0.0,0.0,26.0
2149,35,1,32.8,3,32.8,8.2,0.0,0.0,0.0,0.3323,0.0,0.0,0.0,0.0,1.0518,3,0.0,0.5427,0.6667,0.5996,0.0,0.5427,0.7165,0.0,0.0,26.0
2150,35,1,80.9,4,80.9,3.001,0.0,0.1397,0.0952,0.7651,0.0,0.0,0.0,0.0,1.1112,4,0.0,0.9048,0.75,0.8338,0.6885,0.3115,0.3943,0.0,0.0,26.0
2151,23,2,215.47,14,107.735,15.9749,0.04,0.2449,0.7152,0.0,0.0,0.0,0.0,0.0,1.4603,12,0.04,0.7008,0.2143,0.4775,0.0645,0.7563,0.8476,0.0,0.0,26.0
2152,18,2,101.49,4,50.745,33.1667,0.0482,0.0,0.6887,0.0,0.0,0.2631,0.0,0.0,0.7827,4,0.0482,0.0,0.0,0.0,0.0134,0.2979,0.6436,0.0,0.0,26.0
2153,34,1,136.78,5,136.78,2.8653,0.2205,0.0,0.0,0.7795,0.0,0.0,0.0,0.0,1.4999,5,0.2205,0.5403,0.4,0.4759,0.7795,0.0,0.1769,0.0,0.0,26.0
2154,25,2,103.5,11,51.75,9.4091,0.0,0.37,0.0,0.0647,0.0,0.0821,0.0,0.0,1.6633,9,0.0,0.0,0.0,0.0,0.1517,0.714,0.7717,0.0,0.0,26.0
2155,34,1,20.0,3,20.0,6.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.65,0.0,0.375,0.0,0.0,26.0
2156,16,3,119.31,12,39.77,17.1966,0.4762,0.3772,0.036,0.0,0.0,0.0,0.0,0.1106,1.5546,8,0.5868,0.0,0.0,0.0,0.036,0.8606,0.7996,0.0,0.9259,17.3333
2157,28,2,37.71,7,18.855,5.429,0.6738,0.0,0.0,0.1671,0.0,0.0,0.0,0.0,1.3052,4,0.6738,0.0,0.0,0.0,0.1684,0.6725,0.7233,0.0,4.6667,6.0
2158,31,2,45.6,5,22.8,9.12,0.0,0.0,0.1294,0.4232,0.3048,0.1425,0.0,0.0,1.3667,5,0.0,0.1294,0.2,0.1618,0.0,0.5,0.6418,0.0,0.0,26.0
2159,11,5,170.72,27,34.144,7.4007,0.3042,0.1444,0.2307,0.1871,0.0,0.0,0.0,0.0221,2.4552,14,0.3264,0.0,0.0,0.0,0.2895,0.2788,0.4816,0.0,2.4917,10.25
2160,34,1,17.35,3,17.35,5.991,0.1562,0.0,0.2133,0.6305,0.0,0.0,0.0,0.0,0.9103,3,0.1562,0.0,0.0,0.0,0.8438,0.1562,0.2076,0.0,0.0,26.0
2161,34,1,19.9,1,19.9,19.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9464,0.0,0.0,26.0
2162,29,2,167.83,15,83.915,12.994,0.1858,0.5547,0.1027,0.0328,0.0828,0.0411,0.0,0.0,2.1151,12,0.1858,0.0715,0.0667,0.0693,0.1524,0.6617,0.7745,0.0,0.0,26.0
2163,33,1,95.51,7,95.51,13.1412,0.0511,0.0,0.3183,0.2537,0.0,0.0,0.0,0.0,1.7079,7,0.0511,0.1455,0.1429,0.1443,0.1082,0.7099,0.683,0.0,0.0,26.0
2164,33,1,97.3,10,97.3,9.73,0.0,0.5447,0.0,0.0,0.4193,0.036,0.0,0.0,2.041,9,0.0,0.0,0.0,0.0,0.1901,0.556,0.6905,0.0,0.0,26.0
2165,33,1,18.3,4,18.3,4.575,0.0,0.5956,0.0,0.0,0.4044,0.0,0.0,0.0,1.0253,4,0.0,0.3224,0.5,0.4039,0.1366,0.8634,0.6765,0.0,0.0,26.0
2166,33,1,12.9,3,12.9,5.6038,0.0,0.4574,0.0,0.0,0.0,0.5426,0.0,0.0,1.0601,3,0.0,0.4574,0.3333,0.4004,0.0,0.4574,0.7291,0.0,0.0,26.0
2167,33,1,28.81,5,28.81,7.4425,0.6251,0.3749,0.0,0.0,0.0,0.0,0.0,0.0,1.1747,4,0.6251,0.1111,0.2,0.1519,0.235,0.6296,0.7294,0.0,0.0,26.0
2168,33,1,169.74,9,169.74,24.0629,0.046,0.0513,0.0,0.4006,0.152,0.2357,0.0,0.1145,1.6683,8,0.046,0.0583,0.1111,0.0826,0.0,0.827,0.8087,0.0,0.0,26.0
2169,33,1,44.13,3,44.13,7.4987,0.2402,0.4183,0.0,0.3415,0.0,0.0,0.0,0.0,1.0741,3,0.2402,0.4183,0.3333,0.3793,0.3415,0.4183,0.4718,0.0,0.0,26.0
2170,33,1,29.58,5,29.58,5.3978,0.5673,0.0,0.0,0.3347,0.0,0.0,0.0,0.0,1.1208,4,0.5673,0.0,0.0,0.0,0.6653,0.0,0.2882,0.1667,0.0,26.0
